Date,Sentiment_Score,Log_Return
Feb 13 2023,-0.24872573046744856,-0.7185912230764367
Feb 14 2023,1.0834698489869878,0.09457828558129658
Feb 15 2023,-0.7575278023084848,-1.2839902147021696
Feb 16 2023,-1.3078900548371881,0.45578089741910277
Feb 17 2023,1.3194288684008348,-0.13796231406221032
Feb 21 2023,-0.12952740987279193,-0.5049462842512742
Feb 23 2023,0.17614924106747976,-0.9279455304075652
Feb 27 2023,-0.05486530348192907,0.48825563735906136
Feb 28 2023,-0.9745229952461605,0.7210784211703098
Mar 01 2023,-0.737681918997774,0.5204191717116546
Mar 06 2023,-0.16204635073383966,-0.02447089030589021
Mar 07 2023,-0.3841987871077063,-2.1937455044500833
Mar 13 2023,-0.10272618894086055,3.022159895948532
Mar 15 2023,-1.0224473965262812,1.1992251582250621
Mar 17 2023,0.5519060172474958,2.9973160251242223
Mar 20 2023,-0.14267212560033576,0.515844770131476
Mar 22 2023,0.04891819572989517,0.4891078463050685
Mar 24 2023,0.056626327333073476,-0.7205520317253696
Mar 31 2023,0.712427990806645,-0.7016303371324768
Apr 04 2023,-0.30430016779795377,2.1836293291141295
Apr 05 2023,0.21252185515104338,-0.11172416690297696
Apr 06 2023,0.07244305873061178,-0.555399722380194
Apr 10 2023,1.671634221821492,-1.3606657030677394
Apr 11 2023,-0.11465166518744012,0.8760174364350886
Apr 18 2023,1.4907423531010846,0.7291476308351394
Apr 19 2023,-0.890897497444828,-0.7450077321654076
Apr 20 2023,-0.884039954803653,0.6824958735384199
Apr 21 2023,0.7769959933388141,-1.674046919110478
Apr 24 2023,-0.6040310312791658,0.5248196591750276
Apr 25 2023,-0.6080434594210486,0.2486976344551583
Apr 26 2023,-0.7280489094488971,-0.5214612076161199
Apr 27 2023,-0.18836280197509336,0.20833983895178873
May 01 2023,0.606292917498493,-0.4286889525028233
May 04 2023,-0.48774639060600233,1.0683114515350307
May 05 2023,0.15224871037441887,-1.7853581306976591
May 08 2023,0.23112044570848062,0.47417642978046715
May 10 2023,-0.14673631071889823,-0.36259787179295416
May 11 2023,-0.12898314897252947,-0.9442621437025996
May 12 2023,-0.46488221750875125,-0.04857035106650659
May 15 2023,0.3317543558571436,0.16455766695837198
May 18 2023,0.05661947495549702,-1.4647090024682665
May 19 2023,-0.5059693491172833,1.2733009420991006
May 23 2023,-2.5047212431551857,-0.1782674418646995
May 24 2023,-0.33148911126994335,-0.6036704595565838
May 25 2023,0.1926936170657756,-1.2085419782164077
May 30 2023,-0.7892377098146752,0.7903525164020034
Jun 01 2023,0.1431050443187522,0.793783382210352
Jun 02 2023,-0.4578330674535276,-1.5499166157605264
Jun 07 2023,-0.03361241283458758,-1.392095805836679
Jun 09 2023,0.18471691909326113,-0.11987215698103897
Jun 14 2023,1.3144854561652086,0.6002316324042788
Jun 16 2023,-0.13798348074310599,-0.0014549064304393896
Jun 21 2023,-1.859305178243128,-0.16912198583278681
Jun 26 2023,0.23583291669238388,0.2409969854011262
Jun 28 2023,0.05009103157367922,-0.1402372179833331
Jul 05 2023,-0.03135989712817426,-0.16402089524065566
Jul 06 2023,-0.8665705006392636,-0.6983669640826247
Jul 14 2023,0.609803508293461,0.016295917910802413
Jul 17 2023,-0.3331755492756858,-0.49416160682538945
Jul 18 2023,1.6128481355408997,1.428854365467367
Jul 20 2023,0.5445980287703324,-0.5786020365265799
Jul 24 2023,5.859480660838347,-0.27377389128900304
Jul 26 2023,0.10295448704513038,0.3647499734836203
Jul 28 2023,-0.06117182933321679,0.8549844887050727
Jul 31 2023,-1.6561792351094051,0.5597526669063064
Aug 01 2023,-1.2747259488327816,-1.8067771057488016
Aug 03 2023,-0.5392587213976067,-0.3611896945231649
Aug 08 2023,-0.6434723578863282,-0.603026604399059
Aug 09 2023,-0.2609031488622317,-0.5633480515362363
Aug 10 2023,-0.08530545639543087,-0.09768917688693866
Aug 15 2023,-0.8809882158469028,-0.530443495524333
Aug 16 2023,-0.4502525832418285,-0.42837779557673944
Aug 21 2023,0.6241281538080096,0.40544958685466403
Aug 22 2023,-0.3912827786045656,0.15295779137150986
Aug 23 2023,0.4224229780284866,1.3085337965491548
Aug 24 2023,0.5680656702004305,-0.05520272814235918
Aug 25 2023,-0.892887338797365,-0.46769979273796847
Aug 31 2023,-0.6281950100227937,-0.40197354099432947
Sep 01 2023,-0.07172009160719271,0.058790015961015074
Sep 05 2023,-0.9676570988394994,-0.854136307472652
Sep 06 2023,-0.6040013255319633,-0.5264390724162888
Sep 08 2023,-0.10533112527826044,0.017455567204577423
Sep 11 2023,-0.09345379740338658,0.2592147194160161
Sep 15 2023,-0.6054932082442605,0.7929973571072558
Sep 18 2023,-0.8180639306141742,0.432898721292394
Sep 22 2023,-0.6478910802676326,0.3375305416589707
Sep 25 2023,-0.453544065829131,-0.569051171885224
Sep 26 2023,-0.14734683262683246,-1.0228421691241694
Sep 27 2023,-0.9370729928632251,-1.8105079959392327
Sep 28 2023,0.12286311606821711,-0.7341032393962987
Oct 02 2023,0.19110656739896806,-1.180057276708341
Oct 04 2023,-1.2147273421446796,-0.42595449394343693
Oct 05 2023,-0.7273797418791574,-0.15844447832455114
Oct 06 2023,-0.2913682793896364,0.82916830880297
Oct 11 2023,-0.7073225567472939,0.6970100652285136
Oct 13 2023,0.3518130427415986,3.5176153646309856
Oct 16 2023,-0.5882538220812715,-0.417268312439836
Oct 17 2023,0.5280691919500005,0.05964266723402206
Oct 18 2023,-0.4232762952226349,1.9155617450038473
Oct 20 2023,0.3163944057735291,0.7918907797751334
Oct 23 2023,-1.567423832263707,-0.4008072022957567
Oct 25 2023,-0.17078627369055713,0.4968339677315924
Oct 31 2023,-0.432026425225438,-0.6787702628930503
Nov 01 2023,4.762600567916243,-0.4120490312748071
Nov 02 2023,0.507061793387908,0.3613648849980117
Nov 08 2023,0.10581758237867472,-0.944004522454262
Nov 09 2023,-1.1013527342642346,0.7162967039583199
Nov 13 2023,0.03498422563319811,0.7355794159063476
Nov 15 2023,-0.8277286800680844,-0.1377217127086747
Dec 18 2023,0.9989322224279239,0.2613744681386496
Dec 20 2023,-0.3540991777409662,-0.25945127758294245
Dec 21 2023,0.712163581980603,0.22524403416803457
Dec 22 2023,0.355079472049365,0.983635270263764
Dec 26 2023,0.14839896354439694,0.02504377286748152
Dec 27 2023,1.2310159886036731,1.2926052987931256
Dec 28 2023,1.0260791044596924,-0.4841668191933045
Jan 02 2024,0.12619810298617282,0.07552584513838907
Jan 03 2024,0.5462607890159438,-1.7485261474435638
Jan 09 2024,0.7840523921879892,-0.04850264845930932
Jan 10 2024,-0.09908839839204939,-0.30671599659233545
Jan 11 2024,0.15169354097547416,-0.46290890645937255
Jan 12 2024,-0.25051773916055375,1.8161283366415113
Jan 17 2024,-0.45876063189885263,-1.3861916917482797
Jan 18 2024,0.09908259121440033,0.8871473114469632
Jan 22 2024,0.18053632419150217,-0.4216425091161819
Jan 23 2024,1.9545168775336954,0.18698641721219852
Jan 24 2024,-0.5444182526947549,-0.6008052102881635
Jan 26 2024,1.7003805416468103,-0.042799242114839556
Jan 29 2024,0.11891991594137039,0.4456591957855152
Jan 30 2024,1.1706134972362767,0.32367207173381035
Jan 31 2024,-0.587663922082034,0.9250885222024158
Feb 02 2024,0.013445536413345152,-0.9970058085364701
Feb 05 2024,0.9176160486084569,-0.6317569940061594
Feb 06 2024,0.5140164473831038,0.466378226492766
Feb 07 2024,0.375752829911858,0.0029101759861332238
Feb 08 2024,-0.6619361129937199,-0.2083571500453867
Feb 13 2024,-0.20017247472687846,-1.5021052080117214
Feb 14 2024,1.0577932150231975,-0.18865354978957258
Feb 20 2024,-0.901289366445169,0.8830743418148258
Feb 22 2024,-0.3461956655914029,-0.1864480028624538
Feb 23 2024,0.08809688575314722,1.0446785192525736
Feb 26 2024,1.2783729874837393,-0.6138490076546158
Feb 29 2024,-1.059345436283419,0.6861903330070146
Mar 01 2024,0.5921547218531873,2.2786579737482473
Mar 04 2024,-0.16971167492036873,1.6644422130726462
Mar 05 2024,-0.025478839340460996,0.8262186077332448
Mar 06 2024,0.35487442193546653,0.8738705161213675
Mar 07 2024,0.2852110238376678,0.37808422521734897
Mar 08 2024,0.34116951434821075,1.0663133004432603
Mar 11 2024,0.8681285069690412,0.17067146326763066
Mar 13 2024,0.8891234082890606,0.7665177265881682
Mar 14 2024,0.8059883490143587,-0.700917265026716
Mar 15 2024,0.5319151145432089,-0.34348778159846477
Mar 19 2024,-0.5997848099642162,-0.2737771815330355
Mar 20 2024,-0.39656268689237556,0.049100736100437324
Mar 21 2024,0.29048270538746124,1.2740861739727218
Mar 22 2024,0.6506022685406434,-1.3374049393995697
Mar 26 2024,1.0558073133114931,0.005671473049910107
Mar 27 2024,0.13129781432226015,0.7609228436162739
Mar 28 2024,1.5378831198751532,1.3751467163876407
Apr 01 2024,1.1458777473869293,0.9590280326890467
Apr 02 2024,1.4940032155714784,1.2282577487401656
Apr 03 2024,0.7301656833084884,1.665986267557943
Apr 04 2024,-0.399664604552327,-0.3208415909336769
